title,platform,developer,genre,rating,release_date,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg,n_user_score,real_date
Tom Clancy's Splinter Cell: Blacklist,Wii U,Ubisoft Toronto,"['Action Adventure', 'Modern', 'General', 'Modern']",M,"Aug 20, 2013",75,Generally favorable reviews,3,2,0,7.8,Generally favorable reviews,115.0,20,25,78.0,2013-08-20
Tomeling in Trouble,Wii U,HullBreach Studios,"['Action', 'General']",E10+,"Nov  2, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-11-02
Toon Tanks,Wii U,Petite Games,"['Action', 'Shooter', 'Static', ""Shoot-'Em-Up"", 'Top-Down']",E,"Dec 25, 2014",0,No score yet,0,1,2,0.0,No user score yet,1.0,0,0,0.0,2014-12-25
Toon War,Wii U,Lemondo Entertainment,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",T,"Feb  1, 2018",0,No score yet,0,0,0,0.0,No user score yet,2.0,0,0,0.0,2018-02-01
TOSS N GO,Wii U,RCMADIAX,"['Action', 'Miscellaneous', 'Fighting', 'Board Games', 'Board / Card Game', '2D']",E,"Dec 18, 2014",0,No score yet,0,3,0,0.0,No user score yet,0.0,0,1,0.0,2014-12-18
Totem Topple,Wii U,Crystalline Green Ltd.,"['Strategy', 'Real-Time', 'Defense']",E,"Nov 19, 2015",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,1,0.0,2015-11-19
Toto Temple Deluxe,Wii U,Juicy Beast Studio,"['Action', 'Miscellaneous', 'Platformer', 'Party / Minigame', '2D']",E,"Oct  1, 2015",74,Mixed or average reviews,1,3,0,0.0,No user score yet,2.0,0,0,0.0,2015-10-01
Touch Selections,Wii U,RCMADIAX,"['Miscellaneous', 'Compilation']",E,"Sep  8, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-09-08
Transformers Prime: The Game,Wii U,Now Production,"['Action', 'General', 'General', ""Beat-'Em-Up"", '3D']",E10+,"Nov 18, 2012",56,Mixed or average reviews,1,11,4,5.6,Mixed or average reviews,6.0,5,7,56.0,2012-11-18
Transformers: Rise of the Dark Spark,Wii U,Edge of Reality,"['Action Adventure', 'Sci-Fi', 'General']",T,"Jun 24, 2014",38,Generally unfavorable reviews,0,1,4,4.6,Generally unfavorable reviews,9.0,3,12,46.0,2014-06-24
Tri-Strip,Wii U,Sc0tt Games,"['Puzzle', 'Matching']",E,"Feb  5, 2015",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2015-02-05
Trine 2: Director's Cut,Wii U,"Frozenbyte, Inc.","['Action', 'Platformer', 'Platformer', '2D', '2D']",E10+,"Nov 18, 2012",84,Generally favorable reviews,22,3,0,7.9,Generally favorable reviews,76.0,26,8,79.0,2012-11-18
Trine: Enchanted Edition,Wii U,"Frozenbyte, Inc.","['Action', 'Action Adventure', 'General', 'Platformer', '2D']",E10+,"Mar 12, 2015",80,Generally favorable reviews,5,0,0,7.8,Generally favorable reviews,14.0,4,3,78.0,2015-03-12
Triple Breakout,Wii U,nuGAME,"['Action', 'Arcade']",E,"May  4, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-05-04
Tumblestone,Wii U,Ty Taylor and Mario Castaneda,"['Puzzle', 'Stacking']",E,"Jul 12, 2016",82,Generally favorable reviews,2,2,0,0.0,No user score yet,3.0,0,0,0.0,2016-07-12
Turbo: Super Stunt Squad,Wii U,Monkey Bar Games,"['Action', 'General', 'General']",E,"Jul 16, 2013",0,No score yet,0,1,0,3.8,Generally unfavorable reviews,0.0,5,4,38.0,2013-07-16
Turtle Tale,Wii U,Saturnine Games,"['Action', 'Platformer', '2D']",E,"Oct  9, 2014",0,No score yet,0,2,0,0.0,No user score yet,0.0,0,1,0.0,2014-10-09
Twin Robots,Wii U,Ratalaika Games,"['Action', 'General', 'Platformer', '2D']",E,"Jun 16, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-06-16
Twisted Fusion,Wii U,Leuvsion,"['Action', 'Platformer', '2D']",,"Nov  3, 2016",36,Generally unfavorable reviews,0,1,3,0.0,No user score yet,1.0,0,0,0.0,2016-11-03
Typoman,Wii U,Brainseed Factory,"['Action', 'Platformer', '2D']",E10+,"Nov 19, 2015",57,Mixed or average reviews,6,15,5,7.3,Mixed or average reviews,21.0,5,6,73.0,2015-11-19
U Host,Wii U,Andy Ford,"['Miscellaneous', 'Trivia / Game Show']",E,"Mar 17, 2016",0,No score yet,0,1,1,0.0,No user score yet,1.0,0,0,0.0,2016-03-17
Ultratron,Wii U,"Puppy Games, Carbon Games","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down', 'Vertical']",E,"May 14, 2015",73,Mixed or average reviews,2,5,0,7.3,Mixed or average reviews,8.0,3,2,73.0,2015-05-14
Unalive,Wii U,RandomSpin,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E,"Apr 26, 2018",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2018-04-26
Underground,Wii U,Grendel Games,"['Action', 'General']",E10+,"Apr  2, 2015",67,Mixed or average reviews,5,7,1,7.6,Generally favorable reviews,7.0,0,1,76.0,2015-04-02
Unepic,Wii U,EnjoyUp Games,"['Action', 'Role-Playing', 'Platformer', 'Action RPG', '2D']",T,"Jan 16, 2014",72,Mixed or average reviews,10,9,0,7.5,Generally favorable reviews,41.0,9,7,75.0,2014-01-16
Use Your Words,Wii U,"Smiling Buddha Games, LLC, Smiling Buddha Games","['Miscellaneous', 'Party / Minigame']",M,"Apr 27, 2017",0,No score yet,0,0,0,0.0,No user score yet,1.0,1,0,0.0,2017-04-27
uWordsmith,Wii U,CHUDCHUD INDUSTRIES,"['Miscellaneous', 'Puzzle', 'Edutainment', 'Logic']",E,"Jan 15, 2015",41,Generally unfavorable reviews,0,0,5,5.0,Mixed or average reviews,2.0,0,2,50.0,2015-01-15
Vaccine,Wii U,"Rainy Night Creations, RNC","['Action Adventure', 'Survival']",M,"Feb 23, 2017",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2017-02-23
Vector Assault,Wii U,WizByte Games,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E10+,"May 21, 2015",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2015-05-21
Vektor Wars,Wii U,"Super Icon Ltd, Super Icon Limited","['Action', 'Shooter', 'First-Person', 'Arcade']",E10+,"Jul 28, 2016",0,No score yet,0,2,0,0.0,No user score yet,1.0,0,0,0.0,2016-07-28
Volcanic Field 2,Wii U,Slyon Studios LLC,"['Action', 'Arcade']",E10+,"Feb 25, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-02-25
Volgarr the Viking,Wii U,Crazy Viking Studios,"['Action', 'General']",T,"Oct 12, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-10-12
VoxelMaker,Wii U,Nostatic Software,"['Action', 'General']",E,"Oct  1, 2015",58,Mixed or average reviews,0,4,0,0.0,No user score yet,0.0,4,0,0.0,2015-10-01
VRog,Wii U,ByteRockers' Games,"['Action', 'Platformer', '3D']",E10+,"Mar 16, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-03-16
Wall Ball,Wii U,RCMADIAX,"['Action', 'General']",E,"Feb 16, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-02-16
Warriors Orochi 3 Hyper,Wii U,Omega Force,"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '3D']",T,"Nov 18, 2012",64,Mixed or average reviews,2,16,0,7.6,Generally favorable reviews,21.0,8,5,76.0,2012-11-18
Watch Dogs,Wii U,Ubisoft Romania,"['Modern', 'Action Adventure', 'General', 'Modern', 'Open-World']",M,"Nov 18, 2014",62,Mixed or average reviews,5,8,2,6.9,Mixed or average reviews,118.0,31,46,69.0,2014-11-18
Wheel of Fortune,Wii U,"Pipeworks Software, Inc.","['Miscellaneous', 'Trivia / Game Show', 'Trivia / Game Show']",E,"Dec 14, 2012",0,No score yet,0,1,0,6.7,Mixed or average reviews,9.0,2,6,67.0,2012-12-14
Whispering Willows,Wii U,"Abstraction Games, Night Light Interactive","['Adventure', 'General']",T,"Oct  8, 2015",58,Mixed or average reviews,1,5,0,7.9,Generally favorable reviews,6.0,0,2,79.0,2015-10-08
Wicked Monsters Blast! HD PLUS,Wii U,Corecell Technology,"['Action', 'Shooter', 'Light Gun']",E10+,"Jan 14, 2016",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2016-01-14
Wii Fit U,Wii U,Nintendo,"['Sports', 'Miscellaneous', 'General', 'Exercise / Fitness']",E,"Nov  1, 2013",72,Mixed or average reviews,12,6,1,7.8,Generally favorable reviews,56.0,13,10,78.0,2013-11-01
Wii Party U,Wii U,Nd Cube,"['Miscellaneous', 'Party', 'Party', 'Party / Minigame']",E,"Oct 25, 2013",65,Mixed or average reviews,11,24,3,7.1,Mixed or average reviews,87.0,53,25,71.0,2013-10-25
Wii Sports Club,Wii U,Nintendo,"['Sports', 'General', 'General', 'Individual', 'Athletics']",E10+,"Nov  7, 2013",68,Mixed or average reviews,4,17,0,7.0,Mixed or average reviews,64.0,42,23,70.0,2013-11-07
Wii Street U,Wii U,Nintendo,"['Miscellaneous', 'General', 'Application']",,"Feb 14, 2013",0,No score yet,0,0,0,5.9,Mixed or average reviews,15.0,6,10,59.0,2013-02-14
Wii U Panorama View,Wii U,Nintendo,"['Miscellaneous', 'General', 'General']",E,"Apr 26, 2013",0,No score yet,0,0,0,5.4,Mixed or average reviews,8.0,4,6,54.0,2013-04-26
Wind-up Knight 2,Wii U,Robot Invader,"['Action', 'Platformer', '3D']",E10+,"Aug 13, 2015",0,No score yet,1,2,0,0.0,No user score yet,1.0,2,0,0.0,2015-08-13
Wings of Magloryx,Wii U,Arbelos Interactive,"['Action Adventure', 'Linear']",E10+,"Sep 22, 2016",0,No score yet,0,0,2,0.0,No user score yet,0.0,0,2,0.0,2016-09-22
WinKings,Wii U,Lemondo Entertainment,"['Action', 'General', 'Platformer', '2D']",E10+,"May  4, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-05-04
Wipeout 3,Wii U,"Activision, Behaviour Interactive","['Miscellaneous', 'General', 'Party', 'Party', 'Party / Minigame']",E10+,"Nov 18, 2012",0,No score yet,0,1,0,4.0,Generally unfavorable reviews,1.0,2,6,40.0,2012-11-18
Wipeout: Create & Crash,Wii U,Activision,"['Miscellaneous', 'Trivia / Game Show', 'Party', 'Party', 'Party / Minigame']",E10+,"Oct 15, 2013",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2013-10-15
Woah Dave!,Wii U,Choice Provisions,"['Action', 'Platformer', '2D']",E,"Aug 20, 2015",0,No score yet,1,0,0,0.0,No user score yet,2.0,0,0,0.0,2015-08-20
Wooden Sen'SeY,Wii U,Upper Byte,"['Action', 'Platformer', '2D']",E10+,"Jul 24, 2014",62,Mixed or average reviews,2,12,1,7.8,Generally favorable reviews,9.0,3,2,78.0,2014-07-24
Word Logic by POWGI,Wii U,Lightwood Games,"['Puzzle', 'Logic']",E,"Aug 18, 2016",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0,0.0,2016-08-18
Word Party,Wii U,Lightwood Games,"['Puzzle', 'Logic']",E,"Nov 12, 2015",0,No score yet,1,2,0,0.0,No user score yet,1.0,0,0,0.0,2015-11-12
Word Puzzles by POWGI,Wii U,Lightwood Games,"['Puzzle', 'Logic']",E,"Feb 11, 2016",0,No score yet,0,1,0,0.0,No user score yet,1.0,0,0,0.0,2016-02-11
Word Search by POWGI,Wii U,Lightwood Consultancy Ltd,"['Puzzle', 'General', 'Logic']",E,"Apr 16, 2015",0,No score yet,0,3,0,0.0,No user score yet,1.0,0,0,0.0,2015-04-16
Words Up! Academy,Wii U,CoderChild,"['Puzzle', 'Logic']",,"Feb  9, 2017",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2017-02-09
WordsUp! Academy,Wii U,CoderChild,"['Miscellaneous', 'Edutainment']",E,"Feb  9, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-02-09
World to the West,Wii U,"Rainbow Studios, Rain Games","['Action Adventure', 'Linear']",E10+,"May  5, 2017",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2017-05-05
Xavier,Wii U,Prison Lab,"['Action', 'Platformer', '2D']",E,"Nov 13, 2014",0,No score yet,0,0,1,2.3,Generally unfavorable reviews,0.0,1,3,23.0,2014-11-13
Xenoblade Chronicles X,Wii U,Monolith Soft,"['Action RPG', 'Role-Playing', 'Action RPG']",T,"Dec  4, 2015",84,Generally favorable reviews,77,10,0,9.1,Universal acclaim,0.0,83,112,91.0,2015-12-04
Xeodrifter,Wii U,Renegade Kid,"['Action', 'Platformer', '2D']",E,"Jul 30, 2015",0,No score yet,3,0,0,5.7,Mixed or average reviews,3.0,1,2,57.0,2015-07-30
XType Plus,Wii U,PhobosLab,"['Action', 'Shooter', 'Static', ""Shoot-'Em-Up"", 'Top-Down']",E,"Aug 14, 2014",76,Generally favorable reviews,5,2,0,8.1,Generally favorable reviews,13.0,6,1,81.0,2014-08-14
Y.A.S.G,Wii U,LSA Games,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E,"Feb  9, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-02-09
Year Walk,Wii U,Simogo,"['Adventure', '3D', 'First-Person']",T,"Sep 17, 2015",82,Generally favorable reviews,11,1,0,7.6,Generally favorable reviews,20.0,4,4,76.0,2015-09-17
Yoshi's Woolly World,Wii U,Good-Feel,"['Action Adventure', 'Platformer', '2D', 'Fantasy', 'Action', 'Platformer', '2D']",E,"Oct 16, 2015",78,Generally favorable reviews,63,20,0,8.4,Generally favorable reviews,384.0,62,31,84.0,2015-10-16
Your Shape: Fitness Evolved 2013,Wii U,Blue Byte,"['Miscellaneous', 'Exercise / Fitness']",E10+,"Nov 18, 2012",76,Generally favorable reviews,5,3,0,7.0,Mixed or average reviews,11.0,5,4,70.0,2012-11-18
ZaciSa's Last Stand,Wii U,ZeNfA Productions,"['Action', 'Strategy', 'Real-Time', ""Beat-'Em-Up"", 'Sci-Fi', 'Defense']",E,"Jul  3, 2014",0,No score yet,0,2,1,0.0,No user score yet,1.0,1,0,0.0,2014-07-03
ZaciSa: Defense of the Crayon Dimensions!,Wii U,ZeNfA Productions,"['Action', 'General']",,"Aug 20, 2015",0,No score yet,0,3,0,0.0,No user score yet,0.0,1,0,0.0,2015-08-20
ZEN Pinball 2,Wii U,Zen Studios,"['Action', 'Miscellaneous', 'Parlor', 'Pinball', 'Pinball']",E10+,"Mar 21, 2013",71,Mixed or average reviews,2,3,0,7.3,Mixed or average reviews,19.0,10,5,73.0,2013-03-21
ZEN Pinball 2: Deadpool,Wii U,Zen Studios,"['Action', 'Miscellaneous', 'Parlor', 'Pinball']",,"Aug 25, 2014",0,No score yet,0,0,0,0.0,No user score yet,2.0,1,0,0.0,2014-08-25
ZEN Pinball 2: Guardians of the Galaxy,Wii U,Zen Studios,"['Action', 'Miscellaneous', 'Parlor', 'Pinball']",,"Aug 28, 2014",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2014-08-28
Ziggurat,Wii U,Milkstone Studios,"['Action', 'Shooter', 'First-Person', 'Arcade']",T,"Jun 30, 2016",0,No score yet,0,2,0,0.0,No user score yet,1.0,1,0,0.0,2016-06-30
Zombeer,Wii U,Padaone Games,"['Action', 'General', 'Shooter', 'First-Person', 'Arcade']",M,"Apr 13, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,1,0,0.0,2017-04-13
Zombie Brigade: No Brain No Gain,Wii U,Cypronia,"['Action', 'General']",E10+,"Jan  5, 2017",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2017-01-05
Zombie Defense,Wii U,Home Net Games,"['Strategy', 'Real-Time', 'Defense']",T,"Sep 17, 2015",75,Generally favorable reviews,2,2,0,7.8,Generally favorable reviews,3.0,2,0,78.0,2015-09-17
ZombiU,Wii U,Ubisoft Montpellier,"['General', 'Action', 'Action Adventure', 'Shooter', 'Shooter', 'Survival', 'First-Person', 'Sci-Fi', 'Sci-Fi', 'Arcade']",M,"Nov 18, 2012",77,Generally favorable reviews,49,20,1,7.7,Generally favorable reviews,577.0,107,105,77.0,2012-11-18
Zumba Fitness World Party,Wii U,Zoe Mode,"['Miscellaneous', 'Exercise / Fitness']",E,"Nov  5, 2013",0,No score yet,1,0,0,5.7,Mixed or average reviews,7.0,0,5,57.0,2013-11-05
