title,platform,developer,genre,rating,release_date,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg,n_user_score,real_date
Street Fighter 6,Xbox Series X,Capcom,"['Action', 'Fighting', '2D']",T,"Jun  2, 2023",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2023-06-02
Street Outlaws 2: Winner Takes All,Xbox Series X,"Discovery Channel Multimedia, Team6 Game Studios","['Racing', 'Arcade', 'Automobile']",T,"Sep 21, 2021",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-09-21
Street Outlaws 2: Winner Takes All - Blazing Freedom Bundle,Xbox Series X,Team6 Game Studios,"['Racing', 'Arcade', 'Automobile']",T,"Nov 25, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-25
Street Outlaws 2: Winner Takes All - Lizzy Musi Bundle,Xbox Series X,Team6 Game Studios,"['Racing', 'Arcade', 'Automobile']",T,"Nov 25, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-25
Street Outlaws 2: Winner Takes All - Ryan Martin Bundle,Xbox Series X,Team6 Game Studios,"['Racing', 'Arcade', 'Automobile']",T,"Nov 25, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-25
Street Outlaws 2: Winner Takes All - Skull Noir Bundle,Xbox Series X,Team6 Game Studios,"['Racing', 'Arcade', 'Automobile']",T,"Nov 25, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-25
Street Outlaws 2: Winner Takes All - Stargazer Bundle,Xbox Series X,Team6 Game Studios,"['Racing', 'Arcade', 'Automobile']",T,"Nov 25, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-25
Street Outlaws 2: Winner Takes All - Steel Thunder Bundle,Xbox Series X,Team6 Game Studios,"['Racing', 'Arcade', 'Automobile']",T,"Nov 25, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-25
Street Outlaws 2: Winner Takes All - The 70s Bundle,Xbox Series X,Team6 Game Studios,"['Racing', 'Arcade', 'Automobile']",T,"Nov 25, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-25
Street Outlaws 2: Winner Takes All - The 80s Bundle,Xbox Series X,Team6 Game Studios,"['Racing', 'Arcade', 'Automobile']",T,"Nov 25, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-25
Stubbs the Zombie in Rebel Without a Pulse,Xbox Series X,Wideload Games Inc.,"['Action Adventure', 'General']",,"Oct 26, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,1,1.0,0.0,2021-10-26
Submerged: Hidden Depths,Xbox Series X,Uppercut Games Pty Ltd,"['Adventure', '3D', 'Third-Person']",E,"Mar 10, 2022",74,Mixed or average reviews,4,4,0,0.0,No user score yet,2.0,1,0.0,0.0,2022-03-10
Subnautica: Below Zero,Xbox Series X,Unknown Worlds Entertainment,"['Adventure', 'General', 'Action Adventure', 'Sandbox']",E10+,"May 14, 2021",83,Generally favorable reviews,11,1,0,7.8,Generally favorable reviews,39.0,11,5.0,78.0,2021-05-14
Suicide Squad: Kill The Justice League,Xbox Series X,Rocksteady Studios,"['Action', 'Shooter', 'Third-Person', 'Arcade']",,"May 26, 2023",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2023-05-26
Sumatra: Fate of Yandi,Xbox Series X,"Cloak and Dagger Games, Ratalaika Games","['Adventure', 'Point-and-Click']",T,"Mar 19, 2021",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-03-19
Summer Sports Games: 4K Edition,Xbox Series X,Joindots,"['Sports', 'Individual', 'Athletics']",,"Sep 22, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-09-22
Summertime Madness,Xbox Series X,DP Games,"['Adventure', '3D', 'First-Person']",E,"Jan 26, 2022",66,Mixed or average reviews,1,4,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-01-26
Sun Wukong VS Robot,Xbox Series X,"Ratalaika Games, Bitca","['Action', 'Action Adventure', 'Platformer', 'Open-World', 'Metroidvania']",E10+,"Jun 11, 2021",0,No score yet,0,2,0,0.0,No user score yet,1.0,1,0.0,0.0,2021-06-11
Super Animal Royale,Xbox Series X,Pixile,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",,"Jun  1, 2021",0,No score yet,2,1,0,0.0,No user score yet,1.0,0,1.0,0.0,2021-06-01
Super Chicken Jumper,Xbox Series X,Sewer Cat,"['Action', 'Platformer', '2D']",T,"Nov 16, 2022",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2022-11-16
Super Destronaut DX-2,Xbox Series X,"Petite Games, Ratalaika Games","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",E,"Jul  2, 2021",0,No score yet,0,2,0,0.0,No user score yet,0.0,2,0.0,0.0,2021-07-02
Super Impossible Road,Xbox Series X,Wonderful Lasers,"['Racing', 'Arcade', 'Futuristic']",E,"Jun  8, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-06-08
Super Monkey Ball: Banana Mania,Xbox Series X,Sega,"['Miscellaneous', 'Compilation']",E10+,"Oct  5, 2021",77,Generally favorable reviews,10,6,0,7.5,Generally favorable reviews,4.0,1,1.0,75.0,2021-10-05
Super Ninja Miner,Xbox Series X,SilenGames,"['Action', 'General']",,"Nov  9, 2022",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-11-09
Super Onion Boy 2,Xbox Series X,PowerSlash Studios,"['Action', 'Platformer', '2D']",E10+,"Jan 28, 2022",0,No score yet,1,2,0,0.0,No user score yet,1.0,2,0.0,0.0,2022-01-28
Super Perils of Baking,Xbox Series X,Lillymo Games,"['Action', 'Platformer', '2D']",E,"Jun  3, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-06-03
Super Sami Roll,Xbox Series X,Sonzai Games,"['Action', 'Platformer', '3D']",E,"Jan 10, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-01-10
Super Sunny Island,Xbox Series X,lightUp,"['Action', 'Platformer', '2D']",E10+,"Sep  2, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-09-02
Super Toy Cars Offroad,Xbox Series X,Eclipse Games,"['Racing', 'Arcade', 'Automobile']",E,"Feb 18, 2022",65,Mixed or average reviews,0,4,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-02-18
Super Woden GP,Xbox Series X,Vijuda,"['Racing', 'Arcade', 'Automobile']",E,"Nov  9, 2022",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2022-11-09
SUPERHOT: MIND CONTROL DELETE,Xbox Series X,SUPERHOT,"['Action', 'Shooter', 'First-Person', 'Tactical']",T,"Feb 26, 2021",0,No score yet,0,0,0,0.0,No user score yet,1.0,1,0.0,0.0,2021-02-26
Superola Champion Edition,Xbox Series X,Undercoders,"['Action', 'Platformer', '2D']",E10+,"Jul 14, 2022",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1.0,0.0,2022-07-14
Surface Rush,Xbox Series X,DrimTiGames,"['Action', 'General', 'Arcade']",E,"Jun  2, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-06-02
Surgeon Simulator 2: Access All Areas,Xbox Series X,Bossa Studios,"['Simulation', 'Virtual', 'Career']",,"Sep  2, 2021",64,Mixed or average reviews,1,4,0,1.6,Overwhelming dislike,0.0,1,6.0,16.0,2021-09-02
Sword and Fairy: Together Forever,Xbox Series X,"Softstar Technology (Beijing) Co., Ltd","['Role-Playing', 'Action RPG']",T,"Nov  3, 2022",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-11-03
Sword of Elpisia,Xbox Series X,EXE Create,"['Role-Playing', 'General', 'Japanese-Style']",E10+,"Jan  7, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-01-07
Sword of the Necromancer,Xbox Series X,Grimorio of Games,"['Role-Playing', 'Roguelike']",M,"Nov  1, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-01
Swordship,Xbox Series X,Digital Kingdom,"['Action', 'General', 'Arcade']",E,"Dec  5, 2022",66,Mixed or average reviews,1,3,0,0.0,No user score yet,1.0,3,0.0,0.0,2022-12-05
Syberia: The World Before,Xbox Series X,Koalabs,"['Adventure', 'Point-and-Click']",T,"Nov 15, 2022",82,Generally favorable reviews,4,0,0,8.8,Generally favorable reviews,4.0,1,0.0,88.0,2022-11-15
Taco Tom 2,Xbox Series X,Tinzone Games,"['Action', 'Arcade']",T,"Jun 29, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-06-29
Taiko no Tatsujin: The Drum Master!,Xbox Series X,Bandai Namco Games,"['Action', 'Rhythm', 'Music']",T,"Jan 27, 2022",78,Generally favorable reviews,3,1,0,8.0,Generally favorable reviews,2.0,2,0.0,80.0,2022-01-27
Tails Of Iron,Xbox Series X,United Label,"['Role-Playing', 'Action RPG']",T,"Sep 17, 2021",84,Generally favorable reviews,8,0,0,7.4,Mixed or average reviews,11.0,3,2.0,74.0,2021-09-17
Tainted Grail: Conquest,Xbox Series X,"Awaken Realms Digital, Awaken Realms","['Strategy', 'Turn-Based', 'Card Battle']",,"Sep 23, 2021",0,No score yet,2,0,0,6.5,Mixed or average reviews,2.0,1,1.0,65.0,2021-09-23
Takorita Meets Fries,Xbox Series X,"roseVeRte, Ratalaika Games","['Adventure', 'Visual Novel']",T,"Oct  1, 2021",0,No score yet,0,0,2,0.0,No user score yet,0.0,1,0.0,0.0,2021-10-01
Tales of Aravorn: Seasons of the Wolf,Xbox Series X,Winter Wolves Game Studio,"['Role-Playing', 'Adventure', 'General', 'Visual Novel']",T,"Jun 17, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-06-17
Tales of Arise,Xbox Series X,Bandai Namco Games,"['Role-Playing', 'Japanese-Style']",T,"Sep 10, 2021",87,Generally favorable reviews,13,2,0,8.5,Generally favorable reviews,98.0,12,11.0,85.0,2021-09-10
Talisman: Digital Edition,Xbox Series X,Nomad Games,"['Miscellaneous', 'Board / Card Game']",E10+,"Jun  3, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-06-03
Tannenberg,Xbox Series X,Blackmill Games,"['Action', 'Shooter', 'First-Person', 'Tactical']",M,"Dec  3, 2020",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2020-12-03
Tanuki Sunset,Xbox Series X,Rewind Games,"['Racing', 'Arcade', 'Other']",E,"Nov  4, 2022",74,Mixed or average reviews,4,3,0,0.0,No user score yet,4.0,3,0.0,0.0,2022-11-04
Taqoban,Xbox Series X,ABX Games Studio,"['Puzzle', 'Action', 'General']",E,"Mar 25, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-03-25
Teacup,Xbox Series X,Smarto Club,"['Adventure', 'General']",E,"Sep 23, 2021",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2021-09-23
Teenage Mutant Ninja Turtles: Shredder's Revenge,Xbox Series X,Tribute Games,"['Action', ""Beat-'Em-Up"", '2D']",,"Jun 16, 2022",0,No score yet,0,0,0,0.0,No user score yet,2.0,1,0.0,0.0,2022-06-16
Teenage Mutant Ninja Turtles: The Cowabunga Collection,Xbox Series X,"Konami, Digital Eclipse","['Miscellaneous', 'Compilation']",T,"Aug 30, 2022",81,Generally favorable reviews,11,2,0,6.3,Mixed or average reviews,4.0,2,2.0,63.0,2022-08-30
TEMPUS - Level Escape,Xbox Series X,K148 Game Studio,"['Adventure', '3D', 'First-Person']",E,"Oct 20, 2022",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-10-20
Temtem,Xbox Series X,Crema Games,"['Role-Playing', 'Trainer']",E10+,"Sep  6, 2022",80,Generally favorable reviews,5,1,0,6.4,Mixed or average reviews,6.0,0,4.0,64.0,2022-09-06
"TEN - Ten Rooms, Ten Seconds",Xbox Series X,The Bworg,"['Action', 'Platformer', '2D']",T,"Jun  3, 2022",0,No score yet,0,2,0,0.0,No user score yet,0.0,2,0.0,0.0,2022-06-03
Ten Dates,Xbox Series X,"Wales Interactive, Good Gate Media","['Adventure', 'General']",M,"Feb 14, 2023",0,No score yet,2,1,0,0.0,No user score yet,1.0,0,0.0,0.0,2023-02-14
Tennis World Tour 2,Xbox Series X,Big Ant Studios,"['Sports', 'Individual', 'Tennis']",E,"Mar 30, 2021",55,Mixed or average reviews,0,5,1,5.8,Mixed or average reviews,1.0,2,1.0,58.0,2021-03-30
Terror of Hemasaurus,Xbox Series X,Loren Lemcke,"['Action', 'Arcade']",M,"Dec  9, 2022",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2022-12-09
Tesla Force,Xbox Series X,10tons,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",,"Nov 27, 2020",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2020-11-27
Tesla vs Lovecraft,Xbox Series X,10tons,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",,"Dec  4, 2020",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2020-12-04
Tetraminos,Xbox Series X,Sanuk Games,"['Puzzle', 'Stacking']",,"Dec 15, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-12-15
Tetris Effect: Connected,Xbox Series X,"Monstars Inc., Resonair","['Puzzle', 'Stacking']",E,"Nov 10, 2020",88,Generally favorable reviews,25,0,0,7.8,Generally favorable reviews,66.0,8,12.0,78.0,2020-11-10
The Addams Family: Mansion Mayhem,Xbox Series X,PHL Collective,"['Action', 'Platformer', '3D']",E10+,"Sep 24, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-09-24
The Amazing American Circus,Xbox Series X,Juggler Games,"['Strategy', 'Management', 'Business / Tycoon']",T,"Sep 16, 2021",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2021-09-16
The Artful Escape,Xbox Series X,Beethoven & Dinosaur,"['Action', 'Adventure', 'General', 'Platformer', '2D']",E10+,"Sep  9, 2021",80,Generally favorable reviews,28,6,0,7.6,Generally favorable reviews,55.0,12,11.0,76.0,2021-09-09
The Ascent,Xbox Series X,Neon Giant,"['Action Adventure', 'General', 'Role-Playing', 'Action RPG']",M,"Jul 29, 2021",68,Mixed or average reviews,14,19,1,7.9,Generally favorable reviews,345.0,38,67.0,79.0,2021-07-29
The Ascent: Cyber Heist,Xbox Series X,Neon Giant,"['Role-Playing', 'Action RPG']",M,"Aug 18, 2022",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-08-18
The Beast Inside,Xbox Series X,Illusion Ray Studio,"['Action Adventure', 'Adventure', '3D', 'Survival', 'First-Person']",M,"Nov 29, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-11-29
The Big Con,Xbox Series X,Mighty Yell,"['Adventure', 'General']",,"Aug 31, 2021",74,Mixed or average reviews,5,4,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-08-31
The Big Con: Grift of the Year Edition,Xbox Series X,Mighty Yell,"['Adventure', 'General']",T,"Jun  1, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-06-01
The Binding of Isaac: Repentance,Xbox Series X,Nicalis,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",M,"Nov  4, 2021",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,1.0,0.0,2021-11-04
The Bounty Huntress,Xbox Series X,IC Games,"['Action', 'Action Adventure', 'Platformer', 'Open-World', 'Metroidvania']",T,"Nov 15, 2022",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1.0,0.0,2022-11-15
The Callisto Protocol,Xbox Series X,Striking Distance Studios,"['Action Adventure', 'Survival']",M,"Dec  2, 2022",70,Mixed or average reviews,13,17,1,6.8,Mixed or average reviews,155.0,33,68.0,68.0,2022-12-02
The Chant,Xbox Series X,Brass Token,"['Action Adventure', 'Survival']",M,"Nov  3, 2022",71,Mixed or average reviews,3,9,0,5.3,Mixed or average reviews,4.0,0,3.0,53.0,2022-11-03
The Company Man,Xbox Series X,Forust,"['Action', 'Platformer', '2D']",E10+,"Aug 26, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-08-26
The Crown of Wu,Xbox Series X,Red Mountain,"['Action Adventure', 'General']",,"Mar 24, 2023",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2023-03-24
The Dark Eye: Chains of Satinav,Xbox Series X,Daedalic Entertainment,"['Adventure', 'Point-and-Click']",T,"Jan 27, 2021",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-01-27
The Dark Pictures Anthology: House of Ashes,Xbox Series X,Supermassive Games,"['Action Adventure', 'Survival']",M,"Oct 22, 2021",74,Mixed or average reviews,8,4,0,8.3,Generally favorable reviews,70.0,5,8.0,83.0,2021-10-22
The Dark Pictures Anthology: Man of Medan,Xbox Series X,Supermassive Games,"['Adventure', 'General']",M,"Oct 18, 2022",0,No score yet,1,0,0,7.6,Generally favorable reviews,7.0,1,2.0,76.0,2022-10-18
The Dark Pictures Anthology: The Devil in Me,Xbox Series X,Supermassive Games,"['Action Adventure', 'Adventure', '3D', 'Survival', 'Third-Person']",M,"Nov 18, 2022",79,Generally favorable reviews,7,4,0,6.6,Mixed or average reviews,16.0,1,8.0,66.0,2022-11-18
The Dark Prophecy,Xbox Series X,"Meridian4, Start Warp","['Adventure', '3D', 'Point-and-Click', 'Third-Person']",E10+,"Sep 16, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-09-16
The Dead Tree of Ranchiuna,Xbox Series X,Tonguc Bodur,"['Adventure', '3D', 'First-Person']",M,"Feb  2, 2022",54,Mixed or average reviews,1,2,1,0.0,No user score yet,0.0,1,0.0,0.0,2022-02-02
The DioField Chronicle,Xbox Series X,"Square Enix, Lancarse","['Turn-Based', 'General', 'Strategy', 'Real-Time', 'Tactics']",T,"Sep 22, 2022",78,Generally favorable reviews,6,1,0,2.9,Generally unfavorable reviews,4.0,1,11.0,29.0,2022-09-22
The Dungeon of Naheulbeuk: The Amulet of Chaos,Xbox Series X,Artefacts Studio,"['Role-Playing', 'General']",,"Dec  3, 2021",0,No score yet,0,0,0,6.8,Mixed or average reviews,4.0,1,1.0,68.0,2021-12-03
The Elder Scrolls Online: Console Enhanced,Xbox Series X,ZeniMax Media,"['Role-Playing', 'Massively Multiplayer']",,"Jun 15, 2021",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2021-06-15
The Elder Scrolls Online: High Isle,Xbox Series X,ZeniMax Media,"['Role-Playing', 'Massively Multiplayer']",M,"Jun 21, 2022",0,No score yet,2,0,0,0.0,No user score yet,2.0,0,0.0,0.0,2022-06-21
The Elder Scrolls Online: Necrom,Xbox Series X,Zenimax Online Studios,"['Role-Playing', 'Massively Multiplayer']",,"Jun 20, 2023",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2023-06-20
The Elder Scrolls V: Skyrim Anniversary Edition,Xbox Series X,Bethesda Game Studios,"['Role-Playing', 'Western-Style']",M,"Nov 11, 2021",82,Generally favorable reviews,3,1,0,4.2,Generally unfavorable reviews,14.0,2,18.0,42.0,2021-11-11
The Endless Summer Surfing Challenge,Xbox Series X,E Marx,"['Sports', 'Individual', 'Surf / Wakeboard']",E10+,"Apr 20, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-04-20
The Entropy Centre,Xbox Series X,Stubby Games,"['Adventure', '3D', 'First-Person']",E10+,"Nov  3, 2022",71,Mixed or average reviews,4,2,0,0.0,No user score yet,2.0,0,0.0,0.0,2022-11-03
The Eternal Cylinder,Xbox Series X,ACE Team,"['Action Adventure', 'Open-World']",T,"Oct 13, 2022",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-10-13
The Falconeer,Xbox Series X,Tomas Sala,"['Simulation', 'Flight', 'Combat']",T,"Nov 10, 2020",65,Mixed or average reviews,5,29,0,5.0,Mixed or average reviews,26.0,8,29.0,50.0,2020-11-10
The Falconeer: Edge of the World,Xbox Series X,Tomas Sala,"['Simulation', 'Flight', 'Combat']",,"Aug  5, 2021",0,No score yet,0,1,0,0.0,No user score yet,1.0,0,1.0,0.0,2021-08-05
The Forgotten City,Xbox Series X,Modern Storyteller,"['Action Adventure', 'General']",T,"Jul 28, 2021",86,Generally favorable reviews,11,0,0,8.5,Generally favorable reviews,55.0,6,5.0,85.0,2021-07-28
The Galactic Junkers,Xbox Series X,Evil Twin Artworks,"['Action', 'Action Adventure', 'General']",,"Jun 30, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-06-30
The Game of Life 2,Xbox Series X,Marmalade Game Studio,"['Miscellaneous', 'Board / Card Game']",E,"Dec  1, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-12-01
The Good Life,Xbox Series X,White Owls,"['Role-Playing', 'General']",,"Oct 15, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-10-15
The Gunk,Xbox Series X,Image & Form,"['Action', 'Platformer', '3D']",T,"Dec 16, 2021",70,Mixed or average reviews,13,27,1,6.8,Mixed or average reviews,93.0,40,31.0,68.0,2021-12-16
The Hand of Merlin,Xbox Series X,"Room C Games, Room-C Games","['Strategy', 'Turn-Based', 'Tactics']",T,"Jun 14, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-06-14
THE HOUSE OF THE DEAD: Remake,Xbox Series X,MegaPixel Studio,"['Action', 'Shooter', 'Light Gun']",M,"Sep 23, 2022",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,1.0,0.0,2022-09-23
The Jackbox Party Pack 7,Xbox Series X,"Jackbox Games, Inc.","['Miscellaneous', 'Party / Minigame']",T,"Nov 19, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-11-19
The Jackbox Party Pack 8,Xbox Series X,"Jackbox Games, Inc.","['Miscellaneous', 'Party / Minigame']",E10+,"Oct 14, 2021",81,Generally favorable reviews,4,0,0,0.0,No user score yet,4.0,0,0.0,0.0,2021-10-14
The Jackbox Party Pack 9,Xbox Series X,"Jackbox Games, Inc.","['Miscellaneous', 'Party / Minigame']",T,"Oct 20, 2022",0,No score yet,2,1,0,0.0,No user score yet,2.0,1,0.0,0.0,2022-10-20
The Jackbox Party Starter,Xbox Series X,"Jackbox Games, Inc.","['Miscellaneous', 'Party / Minigame']",T,"Jun 30, 2022",0,No score yet,2,1,0,0.0,No user score yet,2.0,1,0.0,0.0,2022-06-30
The King of Fighters XV,Xbox Series X,SNK Corporation,"['Action', 'Fighting', '2D']",T,"Feb 14, 2022",79,Generally favorable reviews,15,2,0,6.1,Mixed or average reviews,18.0,6,10.0,61.0,2022-02-14
"The King of Fighters XV - DLC Character ""SHINGO YABUKI""",Xbox Series X,SNK Corporation,"['Action', 'Fighting', '2D']",T,"Jan 17, 2023",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2023-01-17
"The King of Fighters XV - DLC Characters ""Team AWAKENED OROCHI""",Xbox Series X,SNK Corporation,"['Action', 'Fighting', '2D']",T,"Aug  8, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-08-08
"The King of Fighters XV - DLC Characters ""Team GAROU""",Xbox Series X,SNK Corporation,"['Action', 'Fighting', '2D']",T,"Mar 17, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-03-17
"The King of Fighters XV - DLC Characters ""Team SAMURAI""",Xbox Series X,SNK Corporation,"['Action', 'Fighting', '2D']",T,"Oct  4, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-10-04
"The King of Fighters XV - DLC Characters ""Team SOUTH TOWN""",Xbox Series X,SNK Corporation,"['Action', 'Fighting', '2D']",T,"May 17, 2022",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2022-05-17
The Knight Witch,Xbox Series X,Super Awesome Hyper Dimensional Mega Team,"['Action', 'Platformer', 'Metroidvania']",,"Dec  2, 2022",79,Generally favorable reviews,3,1,0,0.0,No user score yet,3.0,1,0.0,0.0,2022-12-02
The Last Case of Benedict Fox,Xbox Series X,Plot Twist,"['Action', 'Platformer', '2D', 'Metroidvania']",T,"Apr 27, 2023",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2023-04-27
The Last Hero of Nostalgaia,Xbox Series X,Over The Moon,"['Action Adventure', 'General']",M,"Oct 19, 2022",74,Mixed or average reviews,3,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-10-19
The Last Kids on Earth and The Staff of Doom,Xbox Series X,Outright Games,"['Role-Playing', 'Action RPG']",E10+,"Jun  4, 2021",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0.0,0.0,2021-06-04
The Last Oricru,Xbox Series X,GoldKnights Studio,"['Role-Playing', 'Action RPG']",M,"Oct 13, 2022",50,Mixed or average reviews,0,8,2,7.8,Generally favorable reviews,8.0,0,1.0,78.0,2022-10-13
The Last Stand: Aftermath,Xbox Series X,Con Artist Games,"['Action', 'Action Adventure', 'Shooter', 'Linear', ""Shoot-'Em-Up"", 'Top-Down']",M,"Nov 16, 2021",0,No score yet,1,0,0,0.0,No user score yet,0.0,1,0.0,0.0,2021-11-16
The Legend of Bum-bo,Xbox Series X,"Edmund McMillen, James Interactive","['Strategy', 'General']",T,"Jun 29, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-06-29
The Legend of Icaro,Xbox Series X,Abyzzmo Entertainment,"['Action Adventure', 'General']",T,"Jul 16, 2021",0,No score yet,0,0,1,0.0,No user score yet,1.0,0,0.0,0.0,2021-07-16
The Legend of the Dragonflame Highschool Collection,Xbox Series X,HUNTERS,"['Miscellaneous', 'Compilation']",E10+,"May 20, 2022",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0.0,0.0,2022-05-20
The Legend of Tianding,Xbox Series X,Creative Games Computer Graphics Corporation,"['Action', ""Beat-'Em-Up"", '2D']",T,"Nov  1, 2022",0,No score yet,2,1,0,7.8,Generally favorable reviews,3.0,0,1.0,78.0,2022-11-01
The Letter: A Horror Visual Novel,Xbox Series X,Yangyang Mobile,"['Adventure', 'Visual Novel']",M,"Dec 15, 2021",0,No score yet,1,1,0,0.0,No user score yet,1.0,1,0.0,0.0,2021-12-15
The Longest Road on Earth,Xbox Series X,Brainwash Gang,"['Adventure', 'General']",T,"Jan 27, 2022",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,0.0,0.0,2022-01-27
The Matrix Awakens: An Unreal Engine 5 Experience,Xbox Series X,Epic Games,"['Adventure', '3D', 'First-Person']",T,"Dec  6, 2021",0,No score yet,0,0,0,8.2,Generally favorable reviews,8.0,2,1.0,82.0,2021-12-06
